season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,CAR,7,00-0037203,DE,LaBryan Ray,LaBryan,Ray,Ankle,Knee,Questionable,Ankle,Knee,Limited Participation in Practice,2024-10-18T17:16:20Z
2024,REG,CIN,7,00-0036442,QB,Joe Burrow,Joe,Burrow,,,,Right Wrist,Shin,Full Participation in Practice,2024-10-18T17:59:02Z
2024,REG,CIN,7,00-0039908,DT,Kris Jenkins,Kris,Jenkins,,,,Thumb,,Full Participation in Practice,2024-10-18T17:59:02Z
2024,REG,CIN,7,00-0038549,CB,D.J. Turner,D.J.,Turner,,,,Ankle,,Full Participation in Practice,2024-10-18T17:59:07Z
2024,REG,CIN,7,00-0036199,S,Geno Stone,Geno,Stone,,,Out,,,"
    ",2024-10-20T20:15:25Z
2024,REG,CIN,7,00-0034752,T,Orlando Brown,Orlando,Brown,Knee,,Doubtful,,,"
    ",2024-10-20T19:03:19Z
2024,REG,CIN,7,00-0038642,CB,D.J. Ivey,D.J.,Ivey,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-18T17:59:21Z
2024,REG,CLE,7,00-0036282,S,Grant Delpit,Grant,Delpit,,,,Concussion,,Full Participation in Practice,2024-10-18T19:36:39Z
2024,REG,CLE,7,00-0037250,CB,Martin Emerson,Martin,Emerson,,,,Rib,,Full Participation in Practice,2024-10-18T19:29:44Z
2024,REG,CLE,7,00-0033925,RB,D'Onta Foreman,D'Onta,Foreman,,,,Groin,,Full Participation in Practice,2024-10-18T19:36:46Z
2024,REG,CLE,7,00-0033868,DE,Myles Garrett,Myles,Garrett,,,,Achilles,,Full Participation in Practice,2024-10-18T19:29:44Z
2024,REG,CLE,7,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Knee,,Full Participation in Practice,2024-10-18T19:29:44Z
2024,REG,CLE,7,00-0033885,TE,David Njoku,David,Njoku,,,,Ankle,,Full Participation in Practice,2024-10-18T19:29:44Z
2024,REG,CLE,7,00-0031576,DE,Za'Darius Smith,Za'Darius,Smith,,,,Toe,,Full Participation in Practice,2024-10-18T19:37:18Z
2024,REG,CLE,7,00-0036267,T,Jedrick Wills,Jedrick,Wills,,,,Shoulder,Knee,Full Participation in Practice,2024-10-18T19:29:44Z
2024,REG,CLE,7,00-0034856,CB,Denzel Ward,Denzel,Ward,,,,Hamstring,,Limited Participation in Practice,2024-10-18T19:29:44Z
2024,REG,CLE,7,00-0038583,QB,Dorian Thompson-Robinson,Dorian,Thompson-Robinson,Right Finger,,Out,,,"
    ",2024-10-20T20:05:39Z
2024,REG,CLE,7,00-0033537,QB,Deshaun Watson,Deshaun,Watson,Achilles,,Out,,,"
    ",2024-10-20T18:51:13Z
2024,REG,CLE,7,00-0037267,RB,Jerome Ford,Jerome,Ford,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-18T19:37:41Z
2024,REG,CLE,7,00-0038715,S,Ronnie Hickman,Ronnie,Hickman,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-18T19:38:02Z
2024,REG,CLE,7,00-0034791,RB,Nick Chubb,Nick,Chubb,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-18T19:37:23Z
2024,REG,CLE,7,00-0032129,LB,Jordan Hicks,Jordan,Hicks,Elbow,Triceps,Questionable,Elbow,Triceps,Full Participation in Practice,2024-10-18T19:37:23Z
2024,REG,CLE,7,00-0034367,RB,Nyheim Hines,Nyheim,Hines,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-18T19:37:23Z
2024,REG,CLE,7,00-0033901,C,Ethan Pocic,Ethan,Pocic,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-18T19:37:23Z
2024,REG,CLE,7,00-0035625,S,Juan Thornhill,Juan,Thornhill,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-10-18T19:37:23Z
2024,REG,DEN,7,00-0037384,CB,Ja'Quan McMillian,Ja'Quan,McMillian,,,,Ankle,,Full Participation in Practice,2024-10-16T20:41:32Z
2024,REG,DEN,7,00-0038552,CB,Riley Moss,Riley,Moss,,,,Hip,,Full Participation in Practice,2024-10-16T20:41:32Z
2024,REG,DEN,7,00-0036428,LB,Justin Strnad,Justin,Strnad,,,,Ribs,,Full Participation in Practice,2024-10-16T20:41:32Z
2024,REG,DEN,7,00-0038796,T,Alex Palczewski,Alex,Palczewski,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-16T20:45:01Z
2024,REG,DEN,7,00-0036874,CB,Patrick Surtain,Patrick,Surtain,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-16T20:44:50Z
2024,REG,DEN,7,00-0036995,LB,Baron Browning,Baron,Browning,Foot,,Questionable,Foot,,Full Participation in Practice,2024-10-16T20:44:29Z
2024,REG,DEN,7,00-0038105,CB,Damarri Mathis,Damarri,Mathis,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-10-16T20:44:29Z
2024,REG,DEN,7,00-0034847,T,Mike McGlinchey,Mike,McGlinchey,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-16T20:44:29Z
2024,REG,DET,7,00-0039141,S,Brian Branch,Brian,Branch,,,,Knee,,Full Participation in Practice,2024-10-18T19:42:19Z
2024,REG,DET,7,00-0034345,C,Frank Ragnow,Frank,Ragnow,,,,Not injury related - resting player,,Full Participation in Practice,2024-10-18T19:42:19Z
2024,REG,DET,7,00-0033863,T,Dan Skipper,Dan,Skipper,,,,Ribs,,Full Participation in Practice,2024-10-18T19:42:19Z
2024,REG,DET,7,00-0039408,G,Christian Mahogany,Christian,Mahogany,Illness,,Out,Illness,,Full Participation in Practice,2024-10-18T19:43:20Z
2024,REG,DET,7,00-0035685,RB,David Montgomery,David,Montgomery,Knee,,Questionable,,,"
    ",2024-10-20T18:02:31Z
2024,REG,DET,7,00-0029592,G,Kevin Zeitler,Kevin,Zeitler,Groin,,Questionable,Groin,,Did Not Participate In Practice,2024-10-18T19:42:58Z
2024,REG,DET,7,00-0034778,CB,Carlton Davis,Carlton,Davis,Quadricep,,Questionable,Quadricep,,Full Participation in Practice,2024-10-18T19:42:58Z
2024,REG,GB,7,00-0033120,DT,Kenny Clark,Kenny,Clark,,,,Toe,,Full Participation in Practice,2024-10-18T19:22:17Z
2024,REG,GB,7,00-0037094,DT,Jonathan Ford,Jonathan,Ford,,,,Calf,,Full Participation in Practice,2024-10-18T19:22:08Z
2024,REG,GB,7,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Knee,,Full Participation in Practice,2024-10-18T19:22:24Z
2024,REG,GB,7,00-0036622,C,Josh Myers,Josh,Myers,,,,Neck,,Full Participation in Practice,2024-10-18T19:22:30Z
2024,REG,GB,7,00-0034728,CB,Jaire Alexander,Jaire,Alexander,,,,Groin,,Limited Participation in Practice,2024-10-18T19:22:08Z
2024,REG,GB,7,00-0038996,TE,Tucker Kraft,Tucker,Kraft,,,,Groin,,Limited Participation in Practice,2024-10-18T19:22:08Z
2024,REG,GB,7,00-0039146,WR,Jayden Reed,Jayden,Reed,,,,Ankle,,Limited Participation in Practice,2024-10-18T19:22:08Z
2024,REG,GB,7,00-0038124,WR,Christian Watson,Christian,Watson,,,,Ankle,,Limited Participation in Practice,2024-10-18T19:22:08Z
2024,REG,GB,7,00-0037074,LB,Quay Walker,Quay,Walker,gameday concussion protocol evaluation,,Out,,,"
    ",2024-10-20T18:05:01Z
2024,REG,GB,7,00-0037075,DT,Devonte Wyatt,Devonte,Wyatt,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-18T19:23:33Z
2024,REG,GB,7,00-0038393,WR,Dontayvion Wicks,Dontayvion,Wicks,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-18T19:22:42Z
2024,REG,GB,7,00-0038387,DT,Colby Wooden,Colby,Wooden,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-18T19:22:42Z
2024,REG,HOU,7,00-0033897,RB,Joe Mixon,Joe,Mixon,,,,Ankle,,Full Participation in Practice,2024-10-18T19:51:38Z
2024,REG,HOU,7,00-0035202,LB,Del'Shawn Phillips,Del'Shawn,Phillips,,,,Hip,,Full Participation in Practice,2024-10-18T19:51:45Z
2024,REG,HOU,7,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Ankle,,Full Participation in Practice,2024-10-18T19:51:19Z
2024,REG,HOU,7,00-0035166,LB,Azeez Al-Shaair,Azeez,Al-Shaair,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-18T19:52:15Z
2024,REG,HOU,7,00-0039343,CB,Kamari Lassiter,Kamari,Lassiter,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-10-18T19:52:22Z
2024,REG,HOU,7,00-0038599,LB,Henry To'oTo'o,Henry,To'oTo'o,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-18T19:52:40Z
2024,REG,HOU,7,00-0031298,S,Jimmie Ward,Jimmie,Ward,Groin,,Out,Groin,,Did Not Participate In Practice,2024-10-18T19:52:52Z
2024,REG,HOU,7,00-0030431,WR,Robert Woods,Robert,Woods,Foot,,Out,Foot,,Did Not Participate In Practice,2024-10-18T19:53:01Z
2024,REG,HOU,7,00-0034928,WR,Steven Sims,Steven,Sims,Back,,Questionable,Back,,Did Not Participate In Practice,2024-10-18T19:52:07Z
2024,REG,HOU,7,00-0034275,DT,Folorunso Fatukasi,Folorunso,Fatukasi,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-18T19:52:07Z
2024,REG,IND,7,00-0033952,DT,Grover Stewart,Grover,Stewart,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-18T15:50:07Z
2024,REG,IND,7,00-0032383,C,Ryan Kelly,Ryan,Kelly,,,,Calf,,Full Participation in Practice,2024-10-18T12:35:34Z
2024,REG,IND,7,00-0039164,QB,Anthony Richardson,Anthony,Richardson,,,,Oblique,,Full Participation in Practice,2024-10-18T12:34:57Z
2024,REG,IND,7,00-0036984,RB,Trey Sermon,Trey,Sermon,,,,Knee,,Full Participation in Practice,2024-10-18T12:36:55Z
2024,REG,IND,7,00-0039377,LB,Jaylon Carlies,Jaylon,Carlies,Ankle,,Out,,,"
    ",2024-10-20T17:55:42Z
2024,REG,IND,7,00-0034145,CB,Chris Lammons,Chris,Lammons,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-18T12:35:52Z
2024,REG,IND,7,00-0036223,RB,Jonathan Taylor,Jonathan,Taylor,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-18T12:37:40Z
2024,REG,IND,7,00-0036480,DE,Dayo Odeyingbo,Dayo,Odeyingbo,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2024-10-18T12:35:02Z
2024,REG,IND,7,00-0036252,WR,Michael Pittman,Michael,Pittman,Back,,Questionable,Back,,Did Not Participate In Practice,2024-10-18T12:35:02Z
2024,REG,IND,7,00-0034836,T,Braden Smith,Braden,Smith,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-10-18T12:35:02Z
2024,REG,IND,7,00-0037664,WR,Alec Pierce,Alec,Pierce,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2024-10-18T13:21:33Z
2024,REG,IND,7,00-0034987,LB,E.J. Speed,E.J.,Speed,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-18T13:21:52Z
2024,REG,IND,7,00-0038997,WR,Josh Downs,Josh,Downs,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-10-18T12:35:02Z
2024,REG,JAX,7,00-0032164,DE,Arik Armstead,Arik,Armstead,,,,Shoulder,,Full Participation in Practice,2024-10-18T18:18:07Z
2024,REG,JAX,7,00-0036196,WR,Gabe Davis,Gabe,Davis,,,,Knee,,Full Participation in Practice,2024-10-18T18:18:20Z
2024,REG,JAX,7,00-0033881,TE,Evan Engram,Evan,Engram,,,,Hamstring,,Full Participation in Practice,2024-10-18T18:18:33Z
2024,REG,JAX,7,00-0038934,T,Anton Harrison,Anton,Harrison,,,,Knee,,Full Participation in Practice,2024-10-18T18:17:59Z
2024,REG,JAX,7,00-0033889,T,Cam Robinson,Cam,Robinson,Concussion,,Out,,,"
    ",2024-10-20T14:26:56Z
2024,REG,JAX,7,00-0036974,CB,Tyson Campbell,Tyson,Campbell,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-18T18:20:44Z
2024,REG,JAX,7,00-0036973,RB,Travis Etienne,Travis,Etienne,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-18T18:20:15Z
2024,REG,KC,7,00-0036360,RB,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,,,,Illness,,Full Participation in Practice,2024-10-18T18:19:01Z
2024,REG,KC,7,00-0035140,WR,Mecole Hardman,Mecole,Hardman,,,,Knee,,Full Participation in Practice,2024-10-18T18:19:01Z
2024,REG,KC,7,00-0034818,DT,Derrick Nnadi,Derrick,Nnadi,,,,Triceps,,Full Participation in Practice,2024-10-18T18:19:01Z
2024,REG,KC,7,00-0036378,DE,Michael Danna,Michael,Danna,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2024-10-18T18:19:44Z
2024,REG,KC,7,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-18T18:19:36Z
2024,REG,LA,7,00-0032242,T,Rob Havenstein,Rob,Havenstein,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-18T19:43:02Z
2024,REG,LA,7,00-0033884,CB,Tre'Davious White,Tre'Davious,White,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-18T19:42:48Z
2024,REG,LA,7,00-0037836,G,Logan Bruss,Logan,Bruss,,,,Knee,,Full Participation in Practice,2024-10-18T19:42:09Z
2024,REG,LA,7,00-0038360,LS,Alex Ward,Alex,Ward,,,,Illness,,Full Participation in Practice,2024-10-18T19:42:09Z
2024,REG,LA,7,00-0037839,CB,Cobie Durant,Cobie,Durant,Calf,,Questionable,,,"
    ",2024-10-20T22:30:35Z
2024,REG,LA,7,00-0033908,WR,Cooper Kupp,Cooper,Kupp,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-18T19:45:07Z
2024,REG,LA,7,00-0034803,T,Joseph Noteboom,Joseph,Noteboom,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-18T19:44:34Z
2024,REG,LA,7,00-0039751,WR,Jordan Whittington,Jordan,Whittington,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-18T19:44:11Z
2024,REG,LAC,7,00-0034159,TE,Will Dissly,Will,Dissly,,,,Shoulder,,Full Participation in Practice,2024-10-19T21:41:28Z
2024,REG,LAC,7,00-0037818,G,Zion Johnson,Zion,Johnson,,,,Ankle,,Full Participation in Practice,2024-10-19T21:41:28Z
2024,REG,LAC,7,00-0035688,T,Trey Pipkins,Trey,Pipkins,,,,Shoulder,,Full Participation in Practice,2024-10-19T21:42:15Z
2024,REG,LAC,7,00-0037320,CB,Deane Leonard,Deane,Leonard,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-19T21:43:08Z
2024,REG,LAC,7,00-0033156,DE,Joey Bosa,Joey,Bosa,Hip,,Doubtful,Hip,,Did Not Participate In Practice,2024-10-19T21:42:39Z
2024,REG,LAC,7,00-0034830,TE,Hayden Hurst,Hayden,Hurst,Groin,,Doubtful,Groin,,Did Not Participate In Practice,2024-10-19T21:42:50Z
2024,REG,LAC,7,00-0038544,WR,Quentin Johnston,Quentin,Johnston,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2024-10-19T21:42:58Z
2024,REG,LAC,7,00-0036646,WR,Simi Fehoko,Simi,Fehoko,Shoulder,Groin,Questionable,Shoulder,Groin,Full Participation in Practice,2024-10-19T21:42:21Z
2024,REG,LAC,7,00-0034777,WR,D.J. Chark,D.J.,Chark,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-10-19T21:42:21Z
2024,REG,LAC,7,00-0038573,WR,Derius Davis,Derius,Davis,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-19T21:42:21Z
2024,REG,LAC,7,00-0036416,CB,Kristian Fulton,Kristian,Fulton,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-19T21:42:21Z
2024,REG,LAC,7,00-0039915,WR,Ladd McConkey,Ladd,McConkey,Hips,,Questionable,Hips,,Limited Participation in Practice,2024-10-19T21:42:21Z
2024,REG,LAC,7,00-0037307,CB,Ja'Sir Taylor,Ja'Sir,Taylor,Fibula,,Questionable,Fibula,,Limited Participation in Practice,2024-10-19T21:42:21Z
2024,REG,LV,7,00-0036871,CB,Nate Hobbs,Nate,Hobbs,,,,Not injury related - personal matter,,Did Not Participate In Practice,2024-10-18T21:05:51Z
2024,REG,LV,7,00-0038039,CB,Jack Jones,Jack,Jones,,,,Illness,,Full Participation in Practice,2024-10-18T21:05:36Z
2024,REG,LV,7,00-0037450,RB,Tyreik McAllister,Tyreik,McAllister,,,,Shoulder,,Full Participation in Practice,2024-10-18T21:04:19Z
2024,REG,LV,7,00-0034759,T,Kolton Miller,Kolton,Miller,,,,Knee,Shoulder,Full Participation in Practice,2024-10-18T21:04:19Z
2024,REG,LV,7,00-0037322,T,Thayer Munford,Thayer,Munford,,,,Knee,Ankle,Full Participation in Practice,2024-10-18T21:04:19Z
2024,REG,LV,7,00-0039735,G,Jackson Powers-Johnson,Jackson,Powers-Johnson,,,,Knee,,Full Participation in Practice,2024-10-18T21:04:19Z
2024,REG,LV,7,00-0034973,DE,Maxx Crosby,Maxx,Crosby,,,,Ankle,,Limited Participation in Practice,2024-10-18T21:04:45Z
2024,REG,LV,7,00-0039374,LB,Tommy Eichenberg,Tommy,Eichenberg,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2024-10-18T21:06:51Z
2024,REG,LV,7,00-0037383,LB,Kana'i Mauga,Kana'i,Mauga,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-18T21:06:58Z
2024,REG,LV,7,00-0037255,G,Dylan Parham,Dylan,Parham,Foot,,Out,Foot,,Did Not Participate In Practice,2024-10-18T21:07:28Z
2024,REG,LV,7,00-0038579,QB,Aidan O'Connell,Aidan,O'Connell,Right Thumb,,Doubtful,,,"
    ",2024-10-20T21:44:28Z
2024,REG,LV,7,00-0034960,WR,Jakobi Meyers,Jakobi,Meyers,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2024-10-18T21:07:11Z
2024,REG,LV,7,00-0036232,TE,Harrison Bryant,Harrison,Bryant,Elbow,,Questionable,,,"
    ",2024-10-20T22:23:57Z
2024,REG,LV,7,00-0033381,DT,Adam Butler,Adam,Butler,Knee,Illness,Questionable,Knee,Illness,Did Not Participate In Practice,2024-10-18T21:06:35Z
2024,REG,LV,7,00-0030070,DT,John Jenkins,John,Jenkins,Illness,,Questionable,Illness,,Full Participation in Practice,2024-10-18T21:06:35Z
2024,REG,LV,7,00-0038040,RB,Zamir White,Zamir,White,Groin,,Questionable,Groin,,Full Participation in Practice,2024-10-18T21:06:35Z
2024,REG,MIA,7,00-0030067,T,Terron Armstead,Terron,Armstead,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-16T18:28:13Z
2024,REG,MIA,7,00-0026190,DT,Calais Campbell,Calais,Campbell,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-16T18:28:39Z
2024,REG,MIA,7,00-0039040,RB,Devon Achane,Devon,Achane,,,,Concussion,,Full Participation in Practice,2024-10-18T18:41:39Z
2024,REG,MIA,7,00-0039877,LB,Mohamed Kamara,Mohamed,Kamara,,,,Ankle,,Full Participation in Practice,2024-10-18T18:43:37Z
2024,REG,MIA,7,00-0031921,T,Kendall Lamm,Kendall,Lamm,,,,Elbow,,Full Participation in Practice,2024-10-18T18:42:12Z
2024,REG,MIA,7,00-0030114,S,Jordan Poyer,Jordan,Poyer,,,,Shin,,Full Participation in Practice,2024-10-18T18:41:55Z
2024,REG,MIA,7,00-0034419,WR,Braxton Berrios,Braxton,Berrios,Knee,,Out,,,"
    ",2024-10-20T19:48:06Z
2024,REG,MIA,7,00-0039481,CB,Storm Duck,Storm,Duck,Ankle,,Out,,,"
    ",2024-10-20T19:47:46Z
2024,REG,MIA,7,00-0035993,QB,Tyler Huntley,Tyler,Huntley,Right Shoulder,,Out,,,"
    ",2024-10-20T19:28:44Z
2024,REG,MIA,7,00-0036998,S,Jevon Holland,Jevon,Holland,Hand,,Doubtful,Hand,,Limited Participation in Practice,2024-10-18T19:15:56Z
2024,REG,MIA,7,00-0031235,WR,Odell Beckham,Odell,Beckham,,Not injury related - personal matter,Questionable,,Not injury related - personal ,Did Not Participate In Practice,2024-10-18T19:15:41Z
2024,REG,MIA,7,00-0039133,CB,Cam Smith,Cam,Smith,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2024-10-18T19:15:41Z
2024,REG,MIA,7,00-0037327,QB,Skylar Thompson,Skylar,Thompson,Ribs,,Questionable,Ribs,,Full Participation in Practice,2024-10-18T19:15:41Z
2024,REG,MIA,7,00-0036217,LS,Blake Ferguson,Blake,Ferguson,Not injury related - personal matter,,Questionable,Not injury related - personal matter,,Limited Participation in Practice,2024-10-18T19:15:41Z
2024,REG,MIA,7,00-0036248,T,Austin Jackson,Austin,Jackson,Back,,Questionable,Back,,Limited Participation in Practice,2024-10-18T19:15:41Z
2024,REG,MIA,7,00-0035292,LB,David Long,David,Long,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-18T19:15:41Z
2024,REG,MIA,7,00-0033073,DE,Emmanuel Ogbah,Emmanuel,Ogbah,Biceps,,Questionable,Biceps,,Limited Participation in Practice,2024-10-18T19:15:41Z
2024,REG,MIN,7,00-0029542,CB,Stephon Gilmore,Stephon,Gilmore,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-18T19:19:17Z
2024,REG,MIN,7,00-0029606,S,Harrison Smith,Harrison,Smith,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-18T19:18:55Z
2024,REG,MIN,7,00-0037301,S,Theo Jackson,Theo,Jackson,,,,Hand,,Full Participation in Practice,2024-10-18T19:18:03Z
2024,REG,MIN,7,00-0035249,TE,Josh Oliver,Josh,Oliver,,,,Wrist,,Full Participation in Practice,2024-10-18T19:18:03Z
2024,REG,MIN,7,00-0035276,LB,Blake Cashman,Blake,Cashman,Toe,,Out,Toe,,Did Not Participate In Practice,2024-10-18T19:21:09Z
2024,REG,MIN,7,00-0038101,CB,Akayleb Evans,Akayleb,Evans,Hip,,Out,Hip,,Did Not Participate In Practice,2024-10-18T19:21:15Z
2024,REG,MIN,7,00-0037007,DE,Patrick Jones,Patrick,Jones,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2024-10-18T19:21:02Z
2024,REG,MIN,7,00-0034782,DT,Harrison Phillips,Harrison,Phillips,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2024-10-18T19:21:02Z
2024,REG,MIN,7,00-0035229,TE,T.J. Hockenson,T.J.,Hockenson,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-18T19:21:02Z
2024,REG,MIN,7,00-0033293,RB,Aaron Jones,Aaron,Jones,,,Questionable,,,Limited Participation in Practice,2024-10-18T19:21:02Z
2024,REG,MIN,7,00-0035702,G,Dalton Risner,Dalton,Risner,Back,,Questionable,Back,,Limited Participation in Practice,2024-10-18T19:21:02Z
2024,REG,NE,7,00-0038641,CB,Isaiah Bolden,Isaiah,Bolden,,,,Hamstring,,Full Participation in Practice,2024-10-18T17:25:15Z
2024,REG,NE,7,00-0033307,WR,Kendrick Bourne,Kendrick,Bourne,,,,Knee,,Full Participation in Practice,2024-10-18T17:25:15Z
2024,REG,NE,7,00-0032228,LS,Joe Cardona,Joe,Cardona,,,,Calf,,Full Participation in Practice,2024-10-18T17:25:15Z
2024,REG,NE,7,00-0036231,S,Kyle Dugger,Kyle,Dugger,,,,Ankle,,Full Participation in Practice,2024-10-18T17:29:41Z
2024,REG,NE,7,00-0033860,DT,Davon Godchaux,Davon,Godchaux,,,,Elbow,,Full Participation in Practice,2024-10-18T17:25:15Z
2024,REG,NE,7,00-0036193,LB,Anfernee Jennings,Anfernee,Jennings,,,,Shoulder,,Full Participation in Practice,2024-10-18T17:25:15Z
2024,REG,NE,7,00-0037253,CB,Marcus Jones,Marcus,Jones,,,,Groin,Illness,Full Participation in Practice,2024-10-18T17:30:22Z
2024,REG,NE,7,00-0039054,S,Marte Mapu,Marte,Mapu,,,,Neck,,Full Participation in Practice,2024-10-18T17:25:15Z
2024,REG,NE,7,00-0039851,QB,Drake Maye,Drake,Maye,,,,Knee,,Full Participation in Practice,2024-10-18T17:25:15Z
2024,REG,NE,7,00-0036345,WR,K.J. Osborn,K.J.,Osborn,,,,Shoulder,,Full Participation in Practice,2024-10-18T17:25:15Z
2024,REG,NE,7,00-0038621,WR,Demario Douglas,Demario,Douglas,"Returned to the game
",,Note,,,"
    ",2024-10-20T15:45:20Z
2024,REG,NE,7,00-0039907,WR,Ja'Lynn Polk,Ja'Lynn,Polk,Head,,Out,,,"
    ",2024-10-20T16:19:56Z
2024,REG,NE,7,00-0039887,G,Layden Robinson,Layden,Robinson,Ankle,,Out,,,"
    ",2024-10-20T15:11:02Z
2024,REG,NE,7,00-0037287,T,Vederian Lowe,Vederian,Lowe,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-17T22:10:34Z
2024,REG,NE,7,00-0039853,WR,Javon Baker,Javon,Baker,Illness,,Questionable,Illness,,Did Not Participate In Practice,2024-10-18T17:31:42Z
2024,REG,NE,7,00-0035266,G,Michael Jordan,Michael,Jordan,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-10-18T17:31:42Z
2024,REG,NE,7,00-0036875,RB,Rhamondre Stevenson,Rhamondre,Stevenson,Foot,,Questionable,Foot,,Full Participation in Practice,2024-10-18T17:31:42Z
2024,REG,NE,7,00-0039318,LB,Curtis Jacobs,Curtis,Jacobs,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-18T17:31:42Z
